number,country,flag,vendor,type,level,bank
229417,,◻️,MASTERCARD,,,
347471,US,🇺🇸,AMERICAN EXPRESS,CREDIT,,
234170,,◻️,MASTERCARD,,,
465118,US,🇺🇸,VISA,DEBIT,CLASSIC,WELLS FARGO BANK
450415,BR,🇧🇷,VISA,DEBIT,ELECTRON,"BANCO BRADESCO, S.A."
721470,US,🇺🇸,PRIVATE LABEL,DEBIT,,
245270,,◻️,MASTERCARD,,,
527713,US,🇺🇸,MASTERCARD,CREDIT,,"WELLS FARGO BANK, N.A."
549756,PK,🇵🇰,MASTERCARD,CREDIT,,
343827,US,🇺🇸,AMERICAN EXPRESS,CREDIT,,
265832,,◻️,MASTERCARD,,,
549370,BR,🇧🇷,MASTERCARD,CREDIT,STANDARD,"CREDICARD, S.A."
949017,KR,🇰🇷,LOCAL BRAND,CREDIT,,HYUNDAI CARD
541588,US,🇺🇸,MASTERCARD,DEBIT,STANDARD,NORTH COMMUNITY BANK
267363,,◻️,MASTERCARD,,,
311855,JP,🇯🇵,JCB,,,
425359,US,🇺🇸,VISA,DEBIT,CLASSIC,"CARD SERVICES FOR CREDIT UNIONS, INC."
810954,CN,🇨🇳,CHINA UNION PAY,,,
369205,US,🇺🇸,DINERS CLUB INTERNATIONAL,CREDIT,,
480354,US,🇺🇸,VISA,DEBIT,CLASSIC,CITIZENS COMMERCE NATIONAL BANK
231391,,◻️,MASTERCARD,,,
492079,FI,🇫🇮,VISA,CREDIT,CLASSIC,SUOMEN ASUNTOHYPOPANKKI OY
621731,GB,🇬🇧,CHINA UNION PAY,DEBIT,PERSONAL,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (LONDON)
654870,US,🇺🇸,DISCOVER,CREDIT,PERSONAL,DISCOVER BANK
649693,US,🇺🇸,DISCOVER,CREDIT,PERSONAL,DISCOVER BANK
590650,RU,🇷🇺,MAESTRO,DEBIT,STANDARD,
431020,BA,🇧🇦,VISA,DEBIT,CLASSIC,PROCREDIT BANK D.D.
603985,ES,🇪🇸,MAESTRO,DEBIT,ELECTRON,BANCO BILBAO VIZCAYA ARGENTARIA S.A. (BBVA)
261107,,◻️,MASTERCARD,,,
524518,HN,🇭🇳,MASTERCARD,DEBIT,STANDARD,BANCO DE LOS TRABAJADORES
979202,TR,🇹🇷,TROY,DEBIT,,
342899,US,🇺🇸,AMERICAN EXPRESS,CREDIT,,
399495,US,🇺🇸,DISCOVER,CREDIT,BUSINESS,
374774,BR,🇧🇷,AMERICAN EXPRESS COMPANY,CREDIT,,"BANCO BRADESCO, S.A."
445216,US,🇺🇸,VISA,DEBIT,CLASSIC,BLACK HILLS F.C.U.
641407,US,🇺🇸,EBT,DEBIT,,
409796,TW,🇹🇼,VISA,CREDIT,BUSINESS SIGNATURE,"CHANG HWA COMMERCIAL BANK, LTD."
363516,SG,🇸🇬,DINERS CLUB INTERNATIONAL,CREDIT,,
386997,US,🇺🇸,DISCOVER,CREDIT,BUSINESS,
228572,,◻️,MASTERCARD,,,
603098,TR,🇹🇷,MAESTRO,DEBIT,,"YAPI VE KREDI BANKASI, A.S."
452460,US,🇺🇸,VISA,DEBIT,CLASSIC,STERLING HEIGHTS COMMUNITY F.C.U.
250197,,◻️,MASTERCARD,,,
855779,CA,🇨🇦,PRIVATE LABEL,,,FUTURE SHOP - HSBC
641633,US,🇺🇸,EBT,DEBIT,,
529462,TR,🇹🇷,MASTERCARD,CREDIT,STANDARD,"ASYA KATILIM BANKASI, A.S."
225423,,◻️,MASTERCARD,,,
774435,CA,🇨🇦,MAESTRO,DEBIT,STANDARD,SAMS CLUB CONSUMER
810983,CN,🇨🇳,CHINA UNION PAY,,,
259982,,◻️,MASTERCARD,,,
364711,IT,🇮🇹,DINERS CLUB INTERNATIONAL,CREDIT,PERSONAL,
456002,BS,🇧🇸,VISA,CREDIT,PLATINUM,"FIRSTCARIBBEAN INTERNATIONAL BANK (BAHAMAS), LTD."
523040,RU,🇷🇺,MASTERCARD,DEBIT,PREPAID,CREDIT UNION PAYMENT CENTER (RNKO)
262649,,◻️,MASTERCARD,,,
653081,IN,🇮🇳,DISCOVER,CREDIT,PERSONAL,DISCOVER BANK
485676,US,🇺🇸,VISA,CREDIT,,
243122,,◻️,MASTERCARD,,,
225026,,◻️,MASTERCARD,,,
357050,JP,🇯🇵,JCB,CREDIT,,
105192,CA,🇨🇦,PRIVATE LABEL,,,CASTLE BUILDING CENTRES - TDFS
627824,US,🇺🇸,EBT,DEBIT,PROPRIETARY,
354474,JP,🇯🇵,JCB,CREDIT,,
402014,US,🇺🇸,VISA,CREDIT,,
343553,US,🇺🇸,AMERICAN EXPRESS,CREDIT,,
431763,US,🇺🇸,VISA,CREDIT,,
346031,US,🇺🇸,AMERICAN EXPRESS,CREDIT,,
557624,JO,🇯🇴,MASTERCARD,DEBIT,PLATINUM,BANK AUDI SAL
457876,DE,🇩🇪,VISA,DEBIT,PREPAID,"UKASH ISSUED BY IDT FINANCIAL SERVICES, LTD."
622213,CN,🇨🇳,CHINA UNION PAY,CREDIT,REWARDS,INDUSTRIAL AND COMMERCIAL BANK OF CHINA
250720,,◻️,MASTERCARD,,,
353600,JP,🇯🇵,JCB,CREDIT,,
373492,US,🇺🇸,AMERICAN EXPRESS,CREDIT,OPTIMA,AMERICAN EXPRESS US CONSUMER
554367,CR,🇨🇷,MASTERCARD,CREDIT,GOLD,GRUPO FINANCIERO BNS DE COSTA RICA S.A.
248021,,◻️,MASTERCARD,,,
268294,,◻️,MASTERCARD,,,
578075,US,🇺🇸,EBT,DEBIT,,
358613,JP,🇯🇵,JCB,CREDIT,,
641614,US,🇺🇸,EBT,DEBIT,,
626162,CN,🇨🇳,CHINA UNION PAY,DEBIT,,
653559,IN,🇮🇳,DISCOVER,CREDIT,PERSONAL,
382878,US,🇺🇸,DISCOVER,CREDIT,BUSINESS,
657285,US,🇺🇸,DISCOVER,CREDIT,PERSONAL,DISCOVER BANK
372917,US,🇺🇸,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER
554146,US,🇺🇸,MASTERCARD,CREDIT,,WOODFOREST NATIONAL BANK
509586,BR,🇧🇷,ELO,CREDIT,,DISPONIVEL
587946,US,🇺🇸,EBT,DEBIT,,
263984,,◻️,MASTERCARD,,,
235747,,◻️,MASTERCARD,,,
589109,US,🇺🇸,EBT,DEBIT,,
595407,CA,🇨🇦,MAESTRO,DEBIT,STANDARD,
814248,CN,🇨🇳,CHINA UNION PAY,,,
492526,GT,🇬🇹,VISA,DEBIT,CLASSIC,"CONTECNICA, S.A."
501688,US,🇺🇸,EBT,DEBIT,,
254203,,◻️,MASTERCARD,,,
357053,JP,🇯🇵,JCB,CREDIT,,
344491,US,🇺🇸,AMERICAN EXPRESS,CREDIT,,
239536,,◻️,MASTERCARD,,,
472999,US,🇺🇸,VISA,DEBIT,BUSINESS,"SAVANNAH BANK, N.A."
421791,US,🇺🇸,VISA,DEBIT,CLASSIC,COMMUNITY C.U.
645622,US,🇺🇸,DISCOVER,CREDIT,PERSONAL,DISCOVER BANK
652454,IN,🇮🇳,DISCOVER,CREDIT,PERSONAL,DISCOVER BANK
448202,US,🇺🇸,VISA,DEBIT,CLASSIC,"TD BANK, N.A."
258082,,◻️,MASTERCARD,,,
305985,US,🇺🇸,DINERS CLUB INTERNATIONAL,CREDIT,BUSINESS,
270594,,◻️,MASTERCARD,,,
453435,JP,🇯🇵,VISA,CREDIT,CLASSIC,"MITSUBISHI UFJ FINANCIAL GROUP, INC."
100656,US,🇺🇸,UATP,CREDIT,UATP,DELTA AIRLINES (DL)
407202,US,🇺🇸,VISA,CREDIT,,"BA MERCHANT SERVICES, INC."
628452,CN,🇨🇳,CHINA UNION PAY,DEBIT,,
233015,,◻️,MASTERCARD,,,
602005,US,🇺🇸,EBT,DEBIT,,
563553,US,🇺🇸,EBT,DEBIT,,
477856,US,🇺🇸,VISA,DEBIT,BUSINESS,NEVADA COMMERCE BANK
508199,US,🇺🇸,EBT,DEBIT,PERSONAL,
443343,US,🇺🇸,VISA,CREDIT,CLASSIC,MUNICIPAL EMPLOYEES CREDIT UNION OF OKLAHOMA CITY
363154,US,🇺🇸,DINERS CLUB INTERNATIONAL,CREDIT,,
415731,CA,🇨🇦,VISA,DEBIT,PREPAID CASH,ROYAL BANK OF CANADA
222264,,◻️,MASTERCARD,,,
599590,CL,🇨🇱,MAESTRO,DEBIT,STANDARD,
409417,US,🇺🇸,VISA,CREDIT,CLASSIC,FIRST CHOICE AMERICA COMMUNITY F.C.U.
524477,RU,🇷🇺,MASTERCARD,DEBIT,STANDARD,VTB BANK OJSC
530057,GB,🇬🇧,MASTERCARD,CREDIT,GOLD,
499575,US,🇺🇸,VISA,CREDIT,,
252307,,◻️,MASTERCARD,,,
269165,,◻️,MASTERCARD,,,
268656,,◻️,MASTERCARD,,,
672376,DE,🇩🇪,MAESTRO,DEBIT,STANDARD,EURO KARTENSYSTEME GMBH
433761,US,🇺🇸,VISA,DEBIT,CLASSIC,"WELLS FARGO BANK, N.A."
380045,US,🇺🇸,DISCOVER,CREDIT,BUSINESS,
457485,VN,🇻🇳,VISA,DEBIT,PREPAID,VIETNAM EXPORT IMPORT COMMERCIAL JSB
346364,US,🇺🇸,AMERICAN EXPRESS,CREDIT,,
626141,CN,🇨🇳,CHINA UNION PAY,DEBIT,,
240941,,◻️,MASTERCARD,,,
590074,RO,🇷🇴,MAESTRO,DEBIT,STANDARD,
380656,US,🇺🇸,DISCOVER,CREDIT,BUSINESS,
373680,US,🇺🇸,AMERICAN EXPRESS,CREDIT,PERSONAL/ COMPANY,AMERICAN EXPRESS US CONSUMER
810914,CN,🇨🇳,CHINA UNION PAY,,,
259416,,◻️,MASTERCARD,,,
595038,LU,🇱🇺,MAESTRO,DEBIT,STANDARD,
598821,CN,🇨🇳,MAESTRO,DEBIT,STANDARD,
527528,AU,🇦🇺,MASTERCARD,DEBIT,PREPAID RELOADABLE,EML PAYMENT SOLUTIONS LIMITED
267455,,◻️,MASTERCARD,,,
226098,,◻️,MASTERCARD,,,
498065,JP,🇯🇵,VISA,CREDIT,CLASSIC,"SUMITOMO MITSUI CARD CO., LTD."
103767,US,🇺🇸,UATP,CREDIT,UATP,US AIRWAYS F.C.U.
429397,US,🇺🇸,VISA,DEBIT,CLASSIC,BANK OF AMERICA
254062,,◻️,MASTERCARD,,,
245997,,◻️,MASTERCARD,,,
531745,CA,🇨🇦,MASTERCARD,CREDIT,,CUETS FINANCIAL
622723,CN,🇨🇳,CHINA UNION PAY,DEBIT,,
598470,AU,🇦🇺,MAESTRO,DEBIT,STANDARD,
538669,GB,🇬🇧,MASTERCARD,DEBIT,PREPAID RELOADABLE,R. RAPHAEL & SONS PLC
464679,US,🇺🇸,VISA,DEBIT,PERSONAL,
557898,DK,🇩🇰,MASTERCARD,CREDIT,,
546826,US,🇺🇸,MASTERCARD,CREDIT,,
655221,US,🇺🇸,DISCOVER,CREDIT,PERSONAL,DISCOVER BANK
401892,US,🇺🇸,VISA,DEBIT,CLASSIC,IRON WORKERS SAVINGS BANK
442809,US,🇺🇸,VISA,CREDIT,GOLD,CAYUGA BANK
648180,US,🇺🇸,DISCOVER,CREDIT,PERSONAL,DISCOVER BANK
551702,US,🇺🇸,MASTERCARD,DEBIT,STANDARD,"U.S. BANK, N.A."
657944,US,🇺🇸,DISCOVER,CREDIT,PERSONAL,DISCOVER BANK
421305,PL,🇵🇱,VISA,CREDIT,CLASSIC,BANK POLSKA KASA OPIEKI S.A. (BANK PEKAO SA)
377246,US,🇺🇸,AMERICAN EXPRESS,CREDIT,CONSUMER LENDING,AMERICAN EXPRESS US CONSUMER
536805,BR,🇧🇷,MASTERCARD,CREDIT,PLATINUM,"BANCO BRADESCO, S.A."
333706,JP,🇯🇵,JCB,,,
451013,CA,🇨🇦,VISA,CREDIT,CLASSIC,ROYAL BANK OF CANADA
230085,,◻️,MASTERCARD,,,
392584,US,🇺🇸,DISCOVER,CREDIT,BUSINESS,
402550,KH,🇰🇭,VISA,CREDIT,,"CAMBODIA ASIA BANK, LTD."
439965,US,🇺🇸,VISA,CREDIT,,
599795,FI,🇫🇮,MAESTRO,DEBIT,STANDARD,
116623,CA,🇨🇦,PRIVATE LABEL,,,BEN MOSS JEWELLERS - TDFS
393366,US,🇺🇸,DISCOVER,CREDIT,BUSINESS,
444285,US,🇺🇸,VISA,CREDIT,GOLD,"JPMORGAN CHASE BANK, N.A."
940940,KR,🇰🇷,LOCAL BRAND,CREDIT,BUSINESS,LOTTE CARD
625126,CN,🇨🇳,CHINA UNION PAY,CREDIT,PERSONAL,
440278,BG,🇧🇬,VISA,DEBIT,ELECTRON,UNICREDIT BULBANK A.D.
377523,BA,🇧🇦,AMERICAN EXPRESS,CREDIT,,CENTURION
245001,,◻️,MASTERCARD,,,
466562,CH,🇨🇭,VISA,DEBIT,PREPAID,CORNER BANQUE (LUXEMBOURG) SA
248938,,◻️,MASTERCARD,,,
424031,US,🇺🇸,VISA,CREDIT,,
545304,MU,🇲🇺,MASTERCARD,CREDIT,,"MAURITIUS COMMERCIAL BANK, LTD."
417279,GE,🇬🇪,VISA,CREDIT,CLASSIC,JSC TBC BANK
420176,SN,🇸🇳,VISA,DEBIT,PREPAID,BANK OF AFRICA - SENEGAL
558322,MX,🇲🇽,MASTERCARD,CREDIT,BUSINESS,"INTERCAM BANCO,S.A. INSTITUCION DE BANCA MULTIPLE"
653535,IN,🇮🇳,DISCOVER,CREDIT,PERSONAL,
413191,SY,🇸🇾,VISA,CREDIT,,
543602,US,🇺🇸,MASTERCARD,CREDIT,STANDARD,PSCU INCORPORATED
812495,CN,🇨🇳,CHINA UNION PAY,,,
587322,US,🇺🇸,EBT,DEBIT,,
356175,JP,🇯🇵,JCB,CREDIT,,
399892,US,🇺🇸,DISCOVER,CREDIT,BUSINESS,
579721,US,🇺🇸,EBT,DEBIT,,
532674,KW,🇰🇼,MASTERCARD,DEBIT,PLATINUM,AHLI UNITED BANK
487667,US,🇺🇸,VISA,CREDIT,,
373210,US,🇺🇸,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER
545358,US,🇺🇸,MASTERCARD,DEBIT,STANDARD,"COMPUTER SERVICES, INC."
248392,,◻️,MASTERCARD,,,
234624,,◻️,MASTERCARD,,,
505728,US,🇺🇸,EBT,DEBIT,,
115810,CA,🇨🇦,PRIVATE LABEL,,,CORBEIL - TDFS
512939,GB,🇬🇧,MASTERCARD,DEBIT,PREPAID RELOADABLE,"PREPAID FINANCIAL SERVICES, LTD."
373633,US,🇺🇸,AMERICAN EXPRESS,CREDIT,PERSONAL,AMERICAN EXPRESS US CONSUMER
419649,AE,🇦🇪,VISA,DEBIT,PLATINUM,HSBC
342727,US,🇺🇸,AMERICAN EXPRESS,CREDIT,,
523517,ME,🇲🇪,MASTERCARD,CREDIT,STANDARD,KOMERCIJALNA BANKA A.D. BUDVA
349672,US,🇺🇸,AMERICAN EXPRESS,CREDIT,,
378382,US,🇺🇸,AMERICAN EXPRESS,CREDIT,CORPORATE,AMERICAN EXPRESS US (CARS)
486109,US,🇺🇸,VISA,DEBIT,CLASSIC,"WELLS FARGO BANK, N.A."
529456,FR,🇫🇷,MASTERCARD,DEBIT,WORLD SIGNIA,BANQUE FEDERATIVE DU CREDIT MUTUEL (BFCM)
414372,US,🇺🇸,VISA,CREDIT,CLASSIC,"CARD SERVICES FOR CREDIT UNIONS, INC."
110001,CA,🇨🇦,PRIVATE LABEL,,,BOSE - TDFS
608142,IN,🇮🇳,RUPAY,DEBIT,CLASSIC,BARODA UTTAR PRADESH GRAMIN BANK
674438,IT,🇮🇹,MAESTRO,DEBIT,,SIA S.P.A.
257784,,◻️,MASTERCARD,,,
587905,US,🇺🇸,EBT,DEBIT,,
400506,US,🇺🇸,VISA,CREDIT,CLASSIC,VISTERRA C.U.
393593,US,🇺🇸,DISCOVER,CREDIT,BUSINESS,
402960,NO,🇳🇴,VISA,CREDIT,GOLD,DNB BANK
261092,,◻️,MASTERCARD,,,
503220,US,🇺🇸,EBT,DEBIT,,
489250,US,🇺🇸,VISA,DEBIT,CLASSIC,ICBA BANCARD
454761,ES,🇪🇸,VISA,CREDIT,CLASSIC,"BANCO SABADELL, S.A."
520888,JP,🇯🇵,MASTERCARD,CREDIT,STANDARD,"MITSUBISHI UFJ FINANCIAL GROUP, INC."
555826,US,🇺🇸,MASTERCARD,CREDIT,,
476415,US,🇺🇸,VISA,DEBIT,CLASSIC,NATIONAL BANK OF TEXAS AT FORT WORTH
456037,KR,🇰🇷,VISA,DEBIT,BUSINESS,KWANGJU BANK
532342,US,🇺🇸,MASTERCARD,CREDIT,,
310160,JP,🇯🇵,JCB,,,
311739,JP,🇯🇵,JCB,,,
811921,CN,🇨🇳,CHINA UNION PAY,,,
424843,IN,🇮🇳,VISA,CREDIT,,
245067,,◻️,MASTERCARD,,,
524454,US,🇺🇸,MASTERCARD,DEBIT,ENHANCED,"U.S. BANK, N.A."
387606,US,🇺🇸,DISCOVER,CREDIT,BUSINESS,
231082,,◻️,MASTERCARD,,,
563046,US,🇺🇸,EBT,DEBIT,,
423585,US,🇺🇸,VISA,CREDIT,CLASSIC,ASSOCIATED C.U.
623314,CN,🇨🇳,CHINA UNION PAY,DEBIT,PERSONAL,
778410,,◻️,COMPROCARD,,,BANCO ESPIRITO SANTO
473568,US,🇺🇸,VISA,CREDIT,,CORPORATE AMERICA FAMILY C.U.
412142,US,🇺🇸,VISA,DEBIT,CLASSIC,FELTON BANK
267915,,◻️,MASTERCARD,,,
423654,BB,🇧🇧,VISA,CREDIT,GOLD,ROYAL BANK OF CANADA
416841,US,🇺🇸,VISA,CREDIT,CLASSIC,"CAPITAL ONE, N.A."
377505,HR,🇭🇷,AMERICAN EXPRESS,CREDIT,PERSONAL GREEN CHARGE,PBZ CARD
522819,NA,🇳🇦,MASTERCARD,DEBIT,STANDARD,"STANDARD BANK OF SOUTH AFRICA, LTD."
815354,CN,🇨🇳,CHINA UNION PAY,,,
401270,ES,🇪🇸,VISA,CREDIT,,
231839,,◻️,MASTERCARD,,,
234996,,◻️,MASTERCARD,,,
462529,US,🇺🇸,VISA,CREDIT,,
413915,US,🇺🇸,VISA,DEBIT,CLASSIC,GARDEN SAVINGS F.C.U.
473591,US,🇺🇸,VISA,CREDIT,CLASSIC,"CARD SERVICES FOR CREDIT UNIONS, INC."
535675,ES,🇪🇸,MASTERCARD,DEBIT,,
225065,,◻️,MASTERCARD,,,
608683,IN,🇮🇳,RUPAY,DEBIT,,
457490,HN,🇭🇳,VISA,DEBIT,BUSINESS,"BANCO DEL PAIS, S.A."
485109,US,🇺🇸,VISA,CREDIT,CLASSIC,MISSISSIPPI POSTAL EMPLOYEES C.U.
600984,US,🇺🇸,EBT,DEBIT,PROPRIETARY,
104176,CA,🇨🇦,PRIVATE LABEL,,,LUXURY JEWELLERY CLASS (LJC) - TDFS
388594,RU,🇷🇺,DINERS CLUB INTERNATIONAL,CREDIT,STANDARD,
449992,US,🇺🇸,VISA,CREDIT,,
464720,US,🇺🇸,VISA,DEBIT,CLASSIC,BENNINGTON STATE BANK
658211,US,🇺🇸,DISCOVER,CREDIT,PERSONAL,DISCOVER BANK
258367,,◻️,MASTERCARD,,,
490159,US,🇺🇸,VISA,DEBIT,BUSINESS,SADDLE RIVER VALLEY BANK (CLOSED)
548157,US,🇺🇸,MASTERCARD,CREDIT,,
223173,,◻️,MASTERCARD,,,
405737,US,🇺🇸,VISA,DEBIT,CLASSIC,DEKALB FINANCIAL C.U.
598624,GB,🇬🇧,MAESTRO,DEBIT,STANDARD,
489110,BE,🇧🇪,VISA,CREDIT,CLASSIC,VISA BELGIUM
228696,,◻️,MASTERCARD,,,
510515,AZ,🇦🇿,MASTERCARD,CREDIT,BUSINESS,UNIBANK COMMERCIAL BANK
578052,US,🇺🇸,EBT,DEBIT,,
648681,US,🇺🇸,DISCOVER,CREDIT,PERSONAL,DISCOVER BANK
775902,US,🇺🇸,PRIVATE LABEL,DEBIT,,
446436,US,🇺🇸,VISA,CREDIT,,
246873,,◻️,MASTERCARD,,,
236542,,◻️,MASTERCARD,,,
530538,IT,🇮🇹,MASTERCARD,CREDIT,STANDARD,NEXI PAYMENTS S.P.A.
319732,US,🇺🇸,PRIVATE LABEL,DEBIT,,
436800,US,🇺🇸,VISA,CREDIT,CLASSIC,"BANK OF AMERICA, N.A."
443439,AU,🇦🇺,VISA,DEBIT,CLASSIC,"CUSCAL, LTD."
442515,US,🇺🇸,VISA,DEBIT,BUSINESS,UNION BANK
358487,JP,🇯🇵,JCB,CREDIT,STANDARD,
466623,US,🇺🇸,VISA,CREDIT,,
486469,KR,🇰🇷,VISA,CREDIT,CORPORATE T&E,KOREA EXCHANGE BANK
550122,US,🇺🇸,MASTERCARD,CREDIT,,
657777,US,🇺🇸,DISCOVER,CREDIT,PERSONAL,DISCOVER BANK
506710,BR,🇧🇷,ELO,CREDIT,ALIMENTACAO,"BANCO BRADESCO, S.A."
541519,IM,🇮🇲,MASTERCARD,CREDIT,,"CONISTER BANK, LTD."
370402,US,🇺🇸,AMERICAN EXPRESS,CREDIT,,
727807,US,🇺🇸,PRIVATE LABEL,DEBIT,,
491740,GB,🇬🇧,VISA,DEBIT,ELECTRON,LLOYDS TSB BANK PLC
537749,CZ,🇨🇿,MASTERCARD,CREDIT,,
482627,US,🇺🇸,VISA,CREDIT,,
449072,US,🇺🇸,VISA,DEBIT,CLASSIC,BRADFORD BANK
248818,,◻️,MASTERCARD,,,
236339,,◻️,MASTERCARD,,,
110778,CA,🇨🇦,PRIVATE LABEL,,,BOSE - TDFS
377934,BA,🇧🇦,AMERICAN EXPRESS,CREDIT,,CENTURION
415991,ES,🇪🇸,VISA,CREDIT,CLASSIC,"BANCO COOPERATIVO ESPANOL, S.A."
483317,US,🇺🇸,VISA,DEBIT,PREPAID,"U.S. BANK, N.A."
489684,US,🇺🇸,VISA,CREDIT,,
348812,US,🇺🇸,AMERICAN EXPRESS,CREDIT,,
333940,JP,🇯🇵,JCB,,,
562107,US,🇺🇸,EBT,DEBIT,,
554642,LK,🇱🇰,MASTERCARD,CREDIT,,
396614,US,🇺🇸,DISCOVER,CREDIT,BUSINESS,
504559,VE,🇻🇪,MAESTRO,DEBIT,STANDARD,
535420,GB,🇬🇧,MASTERCARD,DEBIT,PREPAID RELOADABLE,"WIRECARD CARD SOLUTIONS, LTD."
387198,US,🇺🇸,DISCOVER,CREDIT,BUSINESS,
558338,BG,🇧🇬,MASTERCARD,CREDIT,BUSINESS,UNICREDIT BULBANK A.D.
534679,PR,🇵🇷,MASTERCARD,CREDIT,GOLD,"MONEY CARD ASSOCIATION PR LEAGUE, INC."
628783,CN,🇨🇳,CHINA UNION PAY,DEBIT,,
508310,US,🇺🇸,EBT,DEBIT,,
415696,US,🇺🇸,VISA,DEBIT,CLASSIC,FRONT ROYAL F.C.U.
440338,US,🇺🇸,VISA,DEBIT,CLASSIC,NATIONAL BANK AND TRUST
641789,US,🇺🇸,EBT,DEBIT,,
253407,,◻️,MASTERCARD,,,
394215,US,🇺🇸,DISCOVER,CREDIT,BUSINESS,
232639,,◻️,MASTERCARD,,,
501026,US,🇺🇸,EBT,DEBIT,PERSONAL,
522295,DE,🇩🇪,MASTERCARD,DEBIT,PREPAID,PAYLIFE BANK GMBH
242327,,◻️,MASTERCARD,,,
355341,JP,🇯🇵,JCB,CREDIT,BUSINESS,
360159,SG,🇸🇬,DINERS CLUB INTERNATIONAL,CREDIT,PERSONAL,
358801,JP,🇯🇵,JCB,CREDIT,,
114341,CA,🇨🇦,PRIVATE LABEL,,,CANTREX - TDFS
231291,,◻️,MASTERCARD,,,
498890,DE,🇩🇪,VISA,CREDIT,,BARCLAYCARD GERMANY
559814,RU,🇷🇺,MASTERCARD,DEBIT,GOLD,JSCB ROSBANK
266413,,◻️,MASTERCARD,,,
228385,,◻️,MASTERCARD,,,
340923,US,🇺🇸,AMERICAN EXPRESS,CREDIT,,
721357,US,🇺🇸,PRIVATE LABEL,DEBIT,,
363740,US,🇺🇸,DINERS CLUB INTERNATIONAL,CREDIT,,
421273,ES,🇪🇸,VISA,CREDIT,,
386945,US,🇺🇸,DISCOVER,CREDIT,BUSINESS,
552425,EG,🇪🇬,MASTERCARD,CREDIT,WORLD,NATIONAL BANK OF KUWAIT (S.A.K.)
594576,CL,🇨🇱,MAESTRO,DEBIT,STANDARD,
533679,US,🇺🇸,MASTERCARD,DEBIT,PREPAID RELOADABLE,JACK HENRY & ASSOCIATES
517366,FR,🇫🇷,MASTERCARD,CREDIT,BUSINESS,BPCE
433843,ES,🇪🇸,VISA,CREDIT,GOLD,"ANDORRA BANC AGRICOL REIG, S.A."
626427,CN,🇨🇳,CHINA UNION PAY,DEBIT,,
222370,,◻️,MASTERCARD,,,
375084,DE,🇩🇪,AMERICAN EXPRESS,CREDIT,GOLD/PLATINUM,AMEX GERMANY GLOBESTAR CHARGE
496626,ES,🇪🇸,VISA,CREDIT,GOLD,"CAIXABANK, S.A."
527254,US,🇺🇸,MASTERCARD,DEBIT,BUSINESS,FIRST CITIZENS NATIONAL BANK
436613,US,🇺🇸,VISA,CREDIT,CLASSIC,"CHASE BANK USA, N.A."
533149,TR,🇹🇷,MASTERCARD,CREDIT,STANDARD,"ASYA KATILIM BANKASI, A.S."
255643,,◻️,MASTERCARD,,,
514081,RU,🇷🇺,MASTERCARD,CREDIT,STANDARD,CREDIT UNION PAYMENT CENTER (RNKO)
551499,US,🇺🇸,MASTERCARD,DEBIT,STANDARD,JACK HENRY & ASSOCIATES
253243,,◻️,MASTERCARD,,,
161187,US,🇺🇸,UATP,CREDIT,UATP,EASYPAY
814193,CN,🇨🇳,CHINA UNION PAY,,,
395623,US,🇺🇸,DISCOVER,CREDIT,BUSINESS,
583482,US,🇺🇸,EBT,DEBIT,,
300552,US,🇺🇸,DINERS CLUB INTERNATIONAL,CREDIT,BUSINESS,
601245,VE,🇻🇪,MAESTRO,DEBIT,,"BANESCO, BANCO UNIVERSAL, C.A."
236000,,◻️,MASTERCARD,,,
970437,VN,🇻🇳,PRIVATE LABEL,DEBIT,,HDBANK
311677,JP,🇯🇵,JCB,,,
473992,US,🇺🇸,VISA,DEBIT,BUSINESS,LANGLEY F.C.U.
255975,,◻️,MASTERCARD,,,
607938,IN,🇮🇳,RUPAY,DEBIT,,"BELAGAVI DISTRICT CENTRAL CO-OPERATIVE BANK, LTD., BELGAUM"
533634,US,🇺🇸,MASTERCARD,CREDIT,,
587442,US,🇺🇸,EBT,DEBIT,,
673335,NL,🇳🇱,MAESTRO,DEBIT,PERSONAL,COOPERATIEVE RABOBANK U.A.
621225,CN,🇨🇳,CHINA UNION PAY,DEBIT,PERSONAL,INDUSTRIAL AND COMMERCIAL BANK OF CHINA
512402,US,🇺🇸,MASTERCARD,CREDIT,,WESTERN STATES BANKCARD ASSOCIATION
431140,US,🇺🇸,VISA,CREDIT,GOLD,"BANK OF AMERICA, N.A."
246297,,◻️,MASTERCARD,,,
247718,,◻️,MASTERCARD,,,
453464,JP,🇯🇵,VISA,CREDIT,CLASSIC,"DC CARD CO., LTD."
250593,,◻️,MASTERCARD,,,
247901,,◻️,MASTERCARD,,,
815188,CN,🇨🇳,CHINA UNION PAY,,,
244645,,◻️,MASTERCARD,,,
318398,US,🇺🇸,PRIVATE LABEL,DEBIT,,
466781,US,🇺🇸,VISA,CREDIT,,
469111,JP,🇯🇵,VISA,CREDIT,GOLD,"MICARD CO., LTD."
377170,TH,🇹🇭,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS
271959,,◻️,MASTERCARD,,,
348409,US,🇺🇸,AMERICAN EXPRESS,CREDIT,,
